Sounding of        	seconds	height	Temp	Pres	Rh	Vel	Dir
2025-07-07 12:00UTC	2261	9354	-66.1	245.8	16	48.8	329
2025-07-07 12:00UTC	2262	9357	-66.1	245.7	16	48.7	329
2025-07-07 12:00UTC	2263	9361	-66.1	245.6	16	48.7	329
2025-07-07 12:00UTC	2264	9363	-66.1	245.5	16	48.6	329
2025-07-07 12:00UTC	2265	9367	-66.1	245.4	16	48.6	329
2025-07-07 12:00UTC	2266	9370	-66.2	245.2	16	48.5	329
2025-07-07 12:00UTC	2267	9373	-66.2	245.1	16	48.5	329
2025-07-07 12:00UTC	2268	9373	-66.2	245.0	16	48.5	329
2025-07-07 12:00UTC	2269	9378	-66.2	244.9	16	48.4	329
2025-07-07 12:00UTC	2270	9382	-66.3	244.8	16	48.4	329
2025-07-07 12:00UTC	2271	9385	-66.3	244.6	16	48.4	329
2025-07-07 12:00UTC	2272	9388	-66.3	244.5	16	48.4	329
2025-07-07 12:00UTC	2273	9391	-66.3	244.4	16	48.3	329
2025-07-07 12:00UTC	2274	9394	-66.3	244.3	16	48.3	329
2025-07-07 12:00UTC	2275	9396	-66.3	244.1	16	48.3	329
2025-07-07 12:00UTC	2276	9400	-66.3	244.0	16	48.3	329
2025-07-07 12:00UTC	2277	9402	-66.4	243.9	16	48.3	329
2025-07-07 12:00UTC	2278	9405	-66.4	243.8	16	48.3	329
2025-07-07 12:00UTC	2279	9408	-66.4	243.7	16	48.2	329
2025-07-07 12:00UTC	2280	9411	-66.4	243.6	16	48.2	329
2025-07-07 12:00UTC	2281	9414	-66.4	243.4	16	48.2	329
2025-07-07 12:00UTC	2282	9418	-66.4	243.3	16	48.2	329
2025-07-07 12:00UTC	2283	9421	-66.5	243.2	16	48.2	329
2025-07-07 12:00UTC	2284	9423	-66.5	243.1	16	48.2	329
2025-07-07 12:00UTC	2285	9427	-66.5	242.9	16	48.2	329
2025-07-07 12:00UTC	2286	9430	-66.5	242.8	16	48.2	329
2025-07-07 12:00UTC	2287	9433	-66.5	242.7	16	48.2	329
2025-07-07 12:00UTC	2288	9435	-66.6	242.6	16	48.2	329
2025-07-07 12:00UTC	2289	9438	-66.6	242.5	16	48.1	328
2025-07-07 12:00UTC	2290	9442	-66.5	242.3	16	48.1	328
2025-07-07 12:00UTC	2291	9444	-66.6	242.2	16	48.1	328
2025-07-07 12:00UTC	2292	9447	-66.6	242.1	16	48.1	328
2025-07-07 12:00UTC	2293	9451	-66.6	242.0	16	48.1	328
2025-07-07 12:00UTC	2294	9454	-66.6	241.8	16	48.1	328
2025-07-07 12:00UTC	2295	9457	-66.6	241.7	16	48.0	328
2025-07-07 12:00UTC	2296	9461	-66.6	241.6	16	48.0	328
2025-07-07 12:00UTC	2297	9465	-66.6	241.5	16	48.0	328
2025-07-07 12:00UTC	2298	9467	-66.6	241.3	16	48.0	328
2025-07-07 12:00UTC	2299	9470	-66.7	241.2	16	47.9	328
2025-07-07 12:00UTC	2300	9473	-66.7	241.1	16	47.9	328
2025-07-07 12:00UTC	2301	9476	-66.7	241.0	16	47.9	328
2025-07-07 12:00UTC	2302	9480	-66.7	240.8	16	47.9	328
2025-07-07 12:00UTC	2303	9483	-66.8	240.7	16	47.9	328
2025-07-07 12:00UTC	2304	9485	-66.8	240.6	16	47.8	328
2025-07-07 12:00UTC	2305	9489	-66.8	240.5	16	47.8	328
2025-07-07 12:00UTC	2306	9492	-66.8	240.3	16	47.8	328
2025-07-07 12:00UTC	2307	9495	-66.9	240.2	16	47.8	328
2025-07-07 12:00UTC	2308	9498	-66.9	240.1	16	47.8	328
2025-07-07 12:00UTC	2309	9501	-66.9	240.0	16	47.7	328
2025-07-07 12:00UTC	2310	9504	-66.9	239.8	16	47.7	328
2025-07-07 12:00UTC	2311	9507	-66.9	239.7	16	47.7	328
2025-07-07 12:00UTC	2312	9511	-67.0	239.6	16	47.7	328
2025-07-07 12:00UTC	2313	9513	-67.0	239.5	16	47.7	328
2025-07-07 12:00UTC	2314	9516	-67.0	239.3	16	47.7	328
2025-07-07 12:00UTC	2315	9520	-67.0	239.2	16	47.6	328
2025-07-07 12:00UTC	2316	9523	-67.1	239.1	16	47.6	328
2025-07-07 12:00UTC	2317	9527	-67.1	239.0	16	47.6	328
2025-07-07 12:00UTC	2318	9529	-67.1	238.9	16	47.6	328
2025-07-07 12:00UTC	2319	9532	-67.2	238.7	16	47.6	328
2025-07-07 12:00UTC	2320	9535	-67.2	238.6	16	47.6	328
2025-07-07 12:00UTC	2321	9538	-67.2	238.5	16	47.5	328
2025-07-07 12:00UTC	2322	9542	-67.2	238.4	16	47.5	328
2025-07-07 12:00UTC	2323	9544	-67.3	238.2	16	47.5	328
2025-07-07 12:00UTC	2324	9548	-67.3	238.1	17	47.5	328
2025-07-07 12:00UTC	2325	9551	-67.3	238.0	17	47.5	328
2025-07-07 12:00UTC	2326	9554	-67.3	237.9	17	47.4	328
2025-07-07 12:00UTC	2327	9557	-67.4	237.7	17	47.4	328
2025-07-07 12:00UTC	2328	9560	-67.4	237.6	17	47.4	328
2025-07-07 12:00UTC	2329	9564	-67.4	237.5	17	47.4	328
2025-07-07 12:00UTC	2330	9567	-67.4	237.4	17	47.4	328
2025-07-07 12:00UTC	2331	9570	-67.4	237.3	17	47.3	328
2025-07-07 12:00UTC	2332	9573	-67.5	237.1	17	47.3	328
2025-07-07 12:00UTC	2333	9575	-67.5	237.0	17	47.3	328
2025-07-07 12:00UTC	2334	9578	-67.5	236.9	17	47.3	328
2025-07-07 12:00UTC	2335	9581	-67.5	236.8	17	47.2	328
2025-07-07 12:00UTC	2336	9584	-67.5	236.7	17	47.2	328
2025-07-07 12:00UTC	2337	9587	-67.5	236.6	17	47.2	328
2025-07-07 12:00UTC	2338	9590	-67.6	236.4	17	47.2	328
2025-07-07 12:00UTC	2339	9593	-67.6	236.3	17	47.1	328
2025-07-07 12:00UTC	2340	9596	-67.6	236.2	17	47.1	328
2025-07-07 12:00UTC	2341	9599	-67.6	236.1	17	47.1	328
2025-07-07 12:00UTC	2342	9603	-67.7	235.9	17	47.1	328
2025-07-07 12:00UTC	2343	9606	-67.7	235.8	17	47.1	328
2025-07-07 12:00UTC	2344	9610	-67.7	235.7	17	47.1	328
2025-07-07 12:00UTC	2345	9612	-67.7	235.6	17	47.0	328
2025-07-07 12:00UTC	2346	9616	-67.8	235.4	17	47.0	328
2025-07-07 12:00UTC	2347	9620	-67.8	235.3	17	47.0	328
2025-07-07 12:00UTC	2348	9623	-67.8	235.2	17	47.0	328
2025-07-07 12:00UTC	2349	9626	-67.8	235.1	17	47.0	328
2025-07-07 12:00UTC	2350	9629	-67.8	234.9	17	47.0	328
2025-07-07 12:00UTC	2351	9632	-67.8	234.8	17	47.0	328
2025-07-07 12:00UTC	2352	9635	-67.8	234.7	17	47.0	328
2025-07-07 12:00UTC	2353	9637	-67.9	234.6	17	47.0	328
2025-07-07 12:00UTC	2354	9641	-67.9	234.5	17	46.9	329
2025-07-07 12:00UTC	2355	9644	-67.9	234.3	17	46.9	329
2025-07-07 12:00UTC	2356	9647	-67.9	234.2	17	46.9	329
2025-07-07 12:00UTC	2357	9651	-67.9	234.1	17	46.9	329
2025-07-07 12:00UTC	2358	9653	-67.9	234.0	17	46.9	329
2025-07-07 12:00UTC	2359	9656	-67.9	233.9	16	46.9	329
2025-07-07 12:00UTC	2360	9660	-67.8	233.7	16	46.8	329
2025-07-07 12:00UTC	2361	9663	-67.8	233.6	16	46.8	329
2025-07-07 12:00UTC	2362	9665	-67.8	233.5	16	46.8	329
2025-07-07 12:00UTC	2363	9669	-67.8	233.4	16	46.7	329
2025-07-07 12:00UTC	2364	9672	-67.8	233.3	16	46.7	329
2025-07-07 12:00UTC	2365	9675	-67.9	233.1	16	46.7	329
2025-07-07 12:00UTC	2366	9678	-67.9	233.0	16	46.6	329
2025-07-07 12:00UTC	2367	9680	-67.9	232.9	16	46.6	329
2025-07-07 12:00UTC	2368	9684	-67.9	232.8	16	46.5	329
2025-07-07 12:00UTC	2369	9687	-67.9	232.7	16	46.4	329
2025-07-07 12:00UTC	2370	9690	-67.9	232.5	16	46.4	329
2025-07-07 12:00UTC	2371	9694	-67.9	232.4	16	46.3	329
2025-07-07 12:00UTC	2372	9696	-67.9	232.3	16	46.3	329
2025-07-07 12:00UTC	2373	9700	-67.9	232.2	16	46.2	329
2025-07-07 12:00UTC	2374	9703	-67.9	232.1	16	46.1	329
2025-07-07 12:00UTC	2375	9706	-67.9	231.9	16	46.0	329
2025-07-07 12:00UTC	2376	9709	-67.9	231.8	16	45.9	329
2025-07-07 12:00UTC	2377	9713	-68.0	231.7	16	45.9	329
2025-07-07 12:00UTC	2378	9715	-68.0	231.6	16	45.8	329
2025-07-07 12:00UTC	2379	9718	-68.0	231.5	16	45.7	328
2025-07-07 12:00UTC	2380	9722	-68.0	231.3	16	45.6	328
2025-07-07 12:00UTC	2381	9725	-68.0	231.2	16	45.5	328
2025-07-07 12:00UTC	2382	9727	-68.0	231.1	17	45.4	328
2025-07-07 12:00UTC	2383	9731	-68.1	231.0	17	45.3	328
2025-07-07 12:00UTC	2384	9734	-68.1	230.9	17	45.2	328
2025-07-07 12:00UTC	2385	9736	-68.1	230.7	17	45.1	328
2025-07-07 12:00UTC	2386	9740	-68.1	230.6	17	45.0	328
2025-07-07 12:00UTC	2387	9742	-68.1	230.5	17	44.9	328
2025-07-07 12:00UTC	2388	9747	-68.1	230.4	17	44.8	328
2025-07-07 12:00UTC	2389	9750	-68.1	230.3	17	44.7	328
2025-07-07 12:00UTC	2390	9753	-68.2	230.1	17	44.6	328
2025-07-07 12:00UTC	2391	9756	-68.2	230.0	17	44.5	328
2025-07-07 12:00UTC	2392	9759	-68.2	229.9	17	44.4	328
2025-07-07 12:00UTC	2393	9762	-68.2	229.8	17	44.3	328
2025-07-07 12:00UTC	2394	9765	-68.2	229.6	17	44.2	328
2025-07-07 12:00UTC	2395	9769	-68.2	229.5	17	44.1	328
2025-07-07 12:00UTC	2396	9772	-68.3	229.4	17	44.0	328
2025-07-07 12:00UTC	2397	9775	-68.3	229.3	17	43.9	328
2025-07-07 12:00UTC	2398	9778	-68.3	229.2	17	43.8	328
2025-07-07 12:00UTC	2399	9781	-68.3	229.1	17	43.7	328
2025-07-07 12:00UTC	2400	9784	-68.3	229.0	17	43.7	328
2025-07-07 12:00UTC	2401	9786	-68.3	228.8	17	43.6	328
2025-07-07 12:00UTC	2402	9789	-68.4	228.7	17	43.5	328
2025-07-07 12:00UTC	2403	9792	-68.4	228.6	17	43.4	328
2025-07-07 12:00UTC	2404	9795	-68.4	228.5	17	43.3	328
2025-07-07 12:00UTC	2405	9798	-68.4	228.4	17	43.2	328
2025-07-07 12:00UTC	2406	9800	-68.4	228.3	17	43.1	328
2025-07-07 12:00UTC	2407	9804	-68.4	228.2	17	43.1	328
2025-07-07 12:00UTC	2408	9807	-68.4	228.1	17	43.0	328
2025-07-07 12:00UTC	2409	9809	-68.4	228.0	17	42.9	328
2025-07-07 12:00UTC	2410	9812	-68.4	227.9	17	42.8	328
2025-07-07 12:00UTC	2411	9815	-68.4	227.8	17	42.7	328
2025-07-07 12:00UTC	2412	9818	-68.5	227.6	17	42.7	328
2025-07-07 12:00UTC	2413	9821	-68.5	227.5	17	42.6	328
2025-07-07 12:00UTC	2414	9824	-68.5	227.4	17	42.5	328
2025-07-07 12:00UTC	2415	9826	-68.5	227.3	17	42.4	328
2025-07-07 12:00UTC	2416	9829	-68.5	227.2	17	42.4	328
2025-07-07 12:00UTC	2417	9832	-68.5	227.1	17	42.3	328
2025-07-07 12:00UTC	2418	9835	-68.5	227.0	17	42.2	328
2025-07-07 12:00UTC	2419	9837	-68.4	226.9	17	42.2	328
2025-07-07 12:00UTC	2420	9840	-68.5	226.8	17	42.1	328
2025-07-07 12:00UTC	2421	9843	-68.5	226.7	17	42.1	328
2025-07-07 12:00UTC	2422	9846	-68.5	226.6	17	42.0	328
2025-07-07 12:00UTC	2423	9848	-68.5	226.5	17	42.0	328
2025-07-07 12:00UTC	2424	9851	-68.6	226.4	17	41.9	328
2025-07-07 12:00UTC	2425	9854	-68.6	226.3	17	41.9	328
2025-07-07 12:00UTC	2426	9857	-68.6	226.2	17	41.8	327
2025-07-07 12:00UTC	2427	9860	-68.6	226.1	17	41.8	327
2025-07-07 12:00UTC	2428	9862	-68.6	226.0	17	41.8	327
2025-07-07 12:00UTC	2429	9865	-68.6	225.9	17	41.8	327
2025-07-07 12:00UTC	2430	9867	-68.6	225.8	17	41.8	327
2025-07-07 12:00UTC	2431	9870	-68.6	225.7	17	41.8	327
2025-07-07 12:00UTC	2432	9873	-68.6	225.6	17	41.8	327
2025-07-07 12:00UTC	2433	9875	-68.6	225.5	17	41.8	327
2025-07-07 12:00UTC	2434	9878	-68.6	225.4	17	41.8	327
2025-07-07 12:00UTC	2435	9881	-68.6	225.3	17	41.8	327
2025-07-07 12:00UTC	2436	9883	-68.5	225.2	17	41.9	327
2025-07-07 12:00UTC	2437	9886	-68.5	225.1	17	41.9	327
2025-07-07 12:00UTC	2438	9888	-68.5	225.0	17	41.9	327
2025-07-07 12:00UTC	2439	9891	-68.5	224.9	17	42.0	327
2025-07-07 12:00UTC	2440	9893	-68.6	224.8	17	42.0	327
2025-07-07 12:00UTC	2441	9896	-68.6	224.7	17	42.0	327
2025-07-07 12:00UTC	2442	9899	-68.6	224.6	17	42.1	327
2025-07-07 12:00UTC	2443	9901	-68.6	224.5	17	42.1	327
2025-07-07 12:00UTC	2444	9903	-68.6	224.4	17	42.2	327
2025-07-07 12:00UTC	2445	9906	-68.6	224.3	17	42.2	327
2025-07-07 12:00UTC	2446	9909	-68.6	224.2	17	42.2	327
2025-07-07 12:00UTC	2447	9911	-68.5	224.1	17	42.3	327
2025-07-07 12:00UTC	2448	9913	-68.5	224.0	17	42.3	327
2025-07-07 12:00UTC	2449	9916	-68.5	223.9	17	42.3	327
2025-07-07 12:00UTC	2450	9919	-68.5	223.9	17	42.4	327
2025-07-07 12:00UTC	2451	9921	-68.5	223.8	17	42.4	327
2025-07-07 12:00UTC	2452	9923	-68.5	223.7	17	42.4	327
2025-07-07 12:00UTC	2453	9926	-68.5	223.6	17	42.4	327
2025-07-07 12:00UTC	2454	9928	-68.5	223.5	17	42.5	327
2025-07-07 12:00UTC	2455	9931	-68.5	223.4	17	42.5	327
2025-07-07 12:00UTC	2456	9934	-68.5	223.3	17	42.5	327
2025-07-07 12:00UTC	2457	9936	-68.5	223.2	17	42.5	327
2025-07-07 12:00UTC	2458	9938	-68.5	223.1	17	42.5	327
2025-07-07 12:00UTC	2459	9941	-68.5	223.0	17	42.5	327
2025-07-07 12:00UTC	2460	9944	-68.6	222.9	17	42.5	327
2025-07-07 12:00UTC	2461	9946	-68.6	222.8	17	42.5	327
2025-07-07 12:00UTC	2462	9949	-68.6	222.7	17	42.5	327
2025-07-07 12:00UTC	2463	9951	-68.6	222.6	17	42.5	327
2025-07-07 12:00UTC	2464	9954	-68.6	222.5	17	42.5	327
2025-07-07 12:00UTC	2465	9957	-68.7	222.4	17	42.4	327
2025-07-07 12:00UTC	2466	9959	-68.7	222.4	17	42.4	327
2025-07-07 12:00UTC	2467	9962	-68.7	222.3	17	42.4	327
2025-07-07 12:00UTC	2468	9964	-68.7	222.2	17	42.4	327
2025-07-07 12:00UTC	2469	9966	-68.7	222.1	17	42.4	327
2025-07-07 12:00UTC	2470	9969	-68.8	222.0	17	42.4	327
2025-07-07 12:00UTC	2471	9972	-68.8	221.9	17	42.3	327
2025-07-07 12:00UTC	2472	9974	-68.8	221.8	17	42.3	327
2025-07-07 12:00UTC	2473	9977	-68.8	221.7	17	42.3	327
2025-07-07 12:00UTC	2474	9979	-68.8	221.6	17	42.3	327
2025-07-07 12:00UTC	2475	9982	-68.8	221.5	17	42.2	327
2025-07-07 12:00UTC	2476	9984	-68.8	221.4	17	42.2	327
2025-07-07 12:00UTC	2477	9987	-68.9	221.3	17	42.2	327
2025-07-07 12:00UTC	2478	9988	-68.9	221.2	17	42.2	327
2025-07-07 12:00UTC	2479	9991	-68.9	221.2	17	42.1	327
2025-07-07 12:00UTC	2480	9994	-68.8	221.1	17	42.1	327
2025-07-07 12:00UTC	2481	9997	-68.8	221.0	17	42.1	328
2025-07-07 12:00UTC	2482	9999	-68.8	220.9	17	42.1	328
2025-07-07 12:00UTC	2483	10002	-68.8	220.8	17	42.0	328
2025-07-07 12:00UTC	2484	10004	-68.8	220.7	17	42.0	328
2025-07-07 12:00UTC	2485	10006	-68.8	220.6	17	42.0	328
2025-07-07 12:00UTC	2486	10008	-68.8	220.5	17	41.9	328
2025-07-07 12:00UTC	2487	10011	-68.8	220.4	17	41.9	328
2025-07-07 12:00UTC	2488	10013	-68.8	220.3	17	41.9	328
2025-07-07 12:00UTC	2489	10015	-68.8	220.3	17	41.9	328
2025-07-07 12:00UTC	2490	10018	-68.9	220.2	17	41.8	328
2025-07-07 12:00UTC	2491	10020	-68.9	220.1	17	41.8	328
2025-07-07 12:00UTC	2492	10022	-68.9	220.0	17	41.8	328
2025-07-07 12:00UTC	2493	10025	-68.9	219.9	17	41.7	328
2025-07-07 12:00UTC	2494	10027	-68.9	219.8	17	41.7	328
2025-07-07 12:00UTC	2495	10031	-68.9	219.7	17	41.7	328
2025-07-07 12:00UTC	2496	10033	-69.0	219.6	17	41.6	328
2025-07-07 12:00UTC	2497	10035	-69.0	219.5	17	41.6	328
2025-07-07 12:00UTC	2498	10037	-69.0	219.5	17	41.6	328
2025-07-07 12:00UTC	2499	10040	-69.0	219.4	17	41.5	328
2025-07-07 12:00UTC	2500	10042	-69.0	219.3	17	41.5	328
2025-07-07 12:00UTC	2501	10044	-69.1	219.2	17	41.5	328
2025-07-07 12:00UTC	2502	10047	-69.1	219.1	17	41.4	328
2025-07-07 12:00UTC	2503	10050	-69.1	219.0	17	41.4	328
2025-07-07 12:00UTC	2504	10052	-69.1	218.9	17	41.4	328
2025-07-07 12:00UTC	2505	10054	-69.1	218.8	17	41.4	328
2025-07-07 12:00UTC	2506	10058	-69.1	218.7	17	41.4	328
2025-07-07 12:00UTC	2507	10060	-69.2	218.6	17	41.4	328
2025-07-07 12:00UTC	2508	10062	-69.2	218.5	17	41.3	328
2025-07-07 12:00UTC	2509	10065	-69.2	218.5	17	41.3	328
2025-07-07 12:00UTC	2510	10067	-69.2	218.4	17	41.3	328
2025-07-07 12:00UTC	2511	10070	-69.2	218.3	17	41.3	328
2025-07-07 12:00UTC	2512	10072	-69.2	218.2	17	41.3	328
2025-07-07 12:00UTC	2513	10075	-69.2	218.1	17	41.3	328
2025-07-07 12:00UTC	2514	10077	-69.2	218.0	17	41.3	328
2025-07-07 12:00UTC	2515	10079	-69.2	217.9	17	41.3	328
2025-07-07 12:00UTC	2516	10082	-69.2	217.8	17	41.3	328
2025-07-07 12:00UTC	2517	10085	-69.3	217.7	17	41.3	328
2025-07-07 12:00UTC	2518	10088	-69.3	217.6	17	41.3	328
2025-07-07 12:00UTC	2519	10090	-69.3	217.5	17	41.2	328
2025-07-07 12:00UTC	2520	10092	-69.3	217.4	17	41.2	328
2025-07-07 12:00UTC	2521	10094	-69.3	217.4	17	41.2	328
2025-07-07 12:00UTC	2522	10097	-69.3	217.3	17	41.2	328
2025-07-07 12:00UTC	2523	10101	-69.3	217.2	17	41.2	328
2025-07-07 12:00UTC	2524	10103	-69.3	217.1	17	41.1	328
2025-07-07 12:00UTC	2525	10105	-69.3	217.0	17	41.1	328
2025-07-07 12:00UTC	2526	10106	-69.3	216.9	17	41.0	328
2025-07-07 12:00UTC	2527	10109	-69.3	216.8	17	41.0	328
2025-07-07 12:00UTC	2528	10112	-69.3	216.7	17	40.9	328
2025-07-07 12:00UTC	2529	10115	-69.3	216.6	17	40.9	328
2025-07-07 12:00UTC	2530	10117	-69.3	216.5	17	40.8	328
2025-07-07 12:00UTC	2531	10120	-69.3	216.5	17	40.8	328
2025-07-07 12:00UTC	2532	10122	-69.4	216.4	17	40.7	328
2025-07-07 12:00UTC	2533	10125	-69.4	216.3	17	40.6	327
2025-07-07 12:00UTC	2534	10128	-69.4	216.2	17	40.5	327
2025-07-07 12:00UTC	2535	10130	-69.4	216.1	17	40.4	327
2025-07-07 12:00UTC	2536	10132	-69.4	216.0	17	40.3	327
2025-07-07 12:00UTC	2537	10135	-69.4	215.9	17	40.3	327
2025-07-07 12:00UTC	2538	10138	-69.4	215.8	17	40.2	327
2025-07-07 12:00UTC	2539	10141	-69.4	215.7	17	40.1	327
2025-07-07 12:00UTC	2540	10144	-69.4	215.6	17	40.0	327
2025-07-07 12:00UTC	2541	10147	-69.3	215.5	17	39.9	327
2025-07-07 12:00UTC	2542	10149	-69.3	215.4	17	39.8	327
2025-07-07 12:00UTC	2543	10150	-69.3	215.3	17	39.7	327
2025-07-07 12:00UTC	2544	10154	-69.3	215.2	17	39.6	327
2025-07-07 12:00UTC	2545	10158	-69.3	215.1	17	39.5	327
2025-07-07 12:00UTC	2546	10161	-69.3	215.0	17	39.4	327
2025-07-07 12:00UTC	2547	10163	-69.3	214.9	17	39.3	327
2025-07-07 12:00UTC	2548	10166	-69.3	214.8	17	39.2	327
2025-07-07 12:00UTC	2549	10169	-69.4	214.7	17	39.2	327
2025-07-07 12:00UTC	2550	10172	-69.4	214.6	17	39.1	327
2025-07-07 12:00UTC	2551	10175	-69.4	214.5	17	39.0	327
2025-07-07 12:00UTC	2552	10177	-69.4	214.4	17	39.0	327
2025-07-07 12:00UTC	2553	10180	-69.4	214.3	17	38.9	327
2025-07-07 12:00UTC	2554	10183	-69.4	214.2	17	38.8	327
2025-07-07 12:00UTC	2555	10185	-69.4	214.1	17	38.8	327
2025-07-07 12:00UTC	2556	10187	-69.4	214.0	17	38.7	327
2025-07-07 12:00UTC	2557	10191	-69.4	213.9	17	38.7	327
2025-07-07 12:00UTC	2558	10193	-69.5	213.8	17	38.7	327
2025-07-07 12:00UTC	2559	10195	-69.4	213.7	17	38.6	327
2025-07-07 12:00UTC	2560	10198	-69.5	213.6	17	38.6	327
2025-07-07 12:00UTC	2561	10200	-69.5	213.5	17	38.6	327
2025-07-07 12:00UTC	2562	10204	-69.5	213.4	17	38.5	327
2025-07-07 12:00UTC	2563	10206	-69.5	213.3	16	38.5	327
2025-07-07 12:00UTC	2564	10209	-69.5	213.3	16	38.5	327
2025-07-07 12:00UTC	2565	10211	-69.5	213.2	16	38.5	327
2025-07-07 12:00UTC	2566	10213	-69.5	213.1	16	38.4	327
2025-07-07 12:00UTC	2567	10216	-69.5	213.0	16	38.4	327
2025-07-07 12:00UTC	2568	10218	-69.5	212.9	16	38.4	327
2025-07-07 12:00UTC	2569	10220	-69.5	212.8	16	38.4	327
2025-07-07 12:00UTC	2570	10224	-69.6	212.7	16	38.4	327
2025-07-07 12:00UTC	2571	10225	-69.6	212.6	16	38.4	327
2025-07-07 12:00UTC	2572	10229	-69.6	212.5	16	38.4	327
2025-07-07 12:00UTC	2573	10232	-69.6	212.4	16	38.3	327
2025-07-07 12:00UTC	2574	10235	-69.6	212.3	16	38.3	327
2025-07-07 12:00UTC	2575	10238	-69.6	212.2	16	38.3	327
2025-07-07 12:00UTC	2576	10240	-69.7	212.1	16	38.3	327
2025-07-07 12:00UTC	2577	10242	-69.7	212.0	16	38.3	327
2025-07-07 12:00UTC	2578	10245	-69.7	211.9	16	38.3	327
2025-07-07 12:00UTC	2579	10248	-69.7	211.8	17	38.3	327
2025-07-07 12:00UTC	2580	10251	-69.7	211.7	17	38.3	327
2025-07-07 12:00UTC	2581	10253	-69.7	211.7	17	38.2	327
2025-07-07 12:00UTC	2582	10256	-69.8	211.6	17	38.2	327
2025-07-07 12:00UTC	2583	10259	-69.8	211.5	17	38.2	327
2025-07-07 12:00UTC	2584	10261	-69.8	211.4	17	38.2	327
2025-07-07 12:00UTC	2585	10264	-69.8	211.3	17	38.2	327
2025-07-07 12:00UTC	2586	10266	-69.8	211.2	17	38.1	327
2025-07-07 12:00UTC	2587	10269	-69.8	211.1	17	38.1	327
2025-07-07 12:00UTC	2588	10271	-69.8	211.0	17	38.1	327
2025-07-07 12:00UTC	2589	10274	-69.8	210.9	17	38.1	327
2025-07-07 12:00UTC	2590	10276	-69.8	210.8	17	38.1	327
2025-07-07 12:00UTC	2591	10279	-69.8	210.7	17	38.0	327
2025-07-07 12:00UTC	2592	10282	-69.8	210.6	17	38.0	327
2025-07-07 12:00UTC	2593	10284	-69.8	210.6	17	38.0	327
2025-07-07 12:00UTC	2594	10287	-69.9	210.5	17	38.0	327
2025-07-07 12:00UTC	2595	10289	-69.9	210.4	17	38.0	327
2025-07-07 12:00UTC	2596	10293	-69.9	210.3	17	37.9	327
2025-07-07 12:00UTC	2597	10295	-69.9	210.2	17	37.9	327
2025-07-07 12:00UTC	2598	10298	-69.9	210.1	17	37.9	327
2025-07-07 12:00UTC	2599	10300	-69.9	210.0	17	37.9	327
2025-07-07 12:00UTC	2600	10304	-70.0	209.9	17	37.9	327
2025-07-07 12:00UTC	2601	10306	-70.0	209.8	18	37.9	327
2025-07-07 12:00UTC	2602	10310	-70.0	209.7	18	37.9	327
2025-07-07 12:00UTC	2603	10313	-70.0	209.6	18	37.9	327
2025-07-07 12:00UTC	2604	10316	-70.0	209.5	18	38.0	327
2025-07-07 12:00UTC	2605	10319	-70.0	209.4	18	38.0	327
2025-07-07 12:00UTC	2606	10320	-70.0	209.3	18	38.0	327
2025-07-07 12:00UTC	2607	10323	-70.0	209.2	18	38.0	327
2025-07-07 12:00UTC	2608	10326	-70.1	209.1	18	38.0	327
2025-07-07 12:00UTC	2609	10329	-70.1	209.0	18	38.1	327
2025-07-07 12:00UTC	2610	10331	-70.1	208.9	18	38.1	327
2025-07-07 12:00UTC	2611	10334	-70.1	208.8	18	38.1	327
2025-07-07 12:00UTC	2612	10337	-70.1	208.7	18	38.1	327
2025-07-07 12:00UTC	2613	10340	-70.2	208.6	18	38.2	327
2025-07-07 12:00UTC	2614	10342	-70.2	208.5	18	38.2	327
2025-07-07 12:00UTC	2615	10346	-70.2	208.4	18	38.2	327
2025-07-07 12:00UTC	2616	10349	-70.2	208.3	18	38.2	327
2025-07-07 12:00UTC	2617	10352	-70.2	208.2	18	38.3	326
2025-07-07 12:00UTC	2618	10354	-70.2	208.1	18	38.3	326
2025-07-07 12:00UTC	2619	10358	-70.2	208.0	18	38.3	326
2025-07-07 12:00UTC	2620	10360	-70.2	207.9	18	38.3	326
2025-07-07 12:00UTC	2621	10362	-70.2	207.8	18	38.3	326
2025-07-07 12:00UTC	2622	10365	-70.2	207.7	18	38.3	326
2025-07-07 12:00UTC	2623	10368	-70.2	207.6	18	38.3	326
2025-07-07 12:00UTC	2624	10371	-70.2	207.5	18	38.3	326
2025-07-07 12:00UTC	2625	10373	-70.2	207.4	18	38.3	326
2025-07-07 12:00UTC	2626	10376	-70.2	207.3	18	38.2	326
2025-07-07 12:00UTC	2627	10379	-70.2	207.2	18	38.2	326
2025-07-07 12:00UTC	2628	10382	-70.2	207.1	18	38.2	326
2025-07-07 12:00UTC	2629	10384	-70.2	207.0	19	38.1	326
2025-07-07 12:00UTC	2630	10387	-70.2	206.9	19	38.1	326
2025-07-07 12:00UTC	2631	10389	-70.2	206.8	19	38.1	326
2025-07-07 12:00UTC	2632	10393	-70.2	206.7	19	38.0	326
2025-07-07 12:00UTC	2633	10396	-70.2	206.6	19	38.0	326
2025-07-07 12:00UTC	2634	10399	-70.2	206.5	19	37.9	326
2025-07-07 12:00UTC	2635	10403	-70.3	206.4	19	37.9	326
2025-07-07 12:00UTC	2636	10405	-70.3	206.3	19	37.8	325
2025-07-07 12:00UTC	2637	10405	-70.3	206.2	19	37.7	325
